Date,Open,High,Low,Close,Volume,Adj Close
2015-07-20,110.970001,111.010002,109.510002,110.480003,7487000,106.231639
2015-07-17,111.260002,111.470001,110.599998,110.739998,3465100,106.481635
2015-07-16,112.32,112.360001,111.040001,111.260002,3063800,106.981644
2015-07-15,111.50,111.830002,110.809998,111.25,2844500,106.972026
2015-07-14,111.50,111.639999,111.019997,111.510002,2987500,107.22203
2015-07-13,111.190002,111.980003,110.75,111.580002,3892900,107.289338
2015-07-10,110.379997,111.279999,109.510002,110.18,4309600,105.943172
2015-07-09,110.00,110.440002,108.919998,108.919998,2555000,104.731621
2015-07-08,108.760002,109.720001,108.260002,108.669998,3806300,104.491235
2015-07-07,109.540001,110.220001,108.050003,110.089996,4732100,105.856629
2015-07-06,108.360001,109.809998,107.949997,109.360001,4195100,105.154704
2015-07-02,111.330002,111.589996,109.220001,109.559998,5159500,105.34701
2015-07-01,112.029999,112.169998,110.139999,110.82,4126800,106.558561
2015-06-30,112.239998,112.480003,110.620003,110.93,5909800,106.664332
2015-06-29,112.739998,113.029999,111.449997,111.529999,4160400,107.241258
2015-06-26,113.470001,113.989998,113.050003,113.519997,3667700,109.154733
2015-06-25,114.239998,114.650002,113.300003,113.300003,3786200,108.943199
2015-06-24,114.699997,114.830002,113.82,113.970001,4271200,109.587433
2015-06-23,115.169998,115.519997,114.919998,115.230003,3632800,110.798984
2015-06-22,115.400002,115.779999,114.959999,115.279999,2971100,110.847057
2015-06-19,115.599998,116.150002,114.889999,114.889999,4210200,110.472054
2015-06-18,114.290001,116.559998,114.290001,115.900002,3753600,111.443218
2015-06-17,115.279999,115.480003,113.980003,115.07,3799400,110.645133
2015-06-16,114.510002,115.379997,114.32,114.940002,4936200,110.520134
2015-06-15,115.209999,115.529999,114.400002,114.610001,5972900,110.202822
2015-06-12,117.459999,118.029999,117.019997,117.599998,2345300,113.077844
2015-06-11,117.989998,118.400002,117.43,118.32,2707500,113.770158
2015-06-10,117.50,118.00,116.910004,117.50,3145800,112.98169
2015-06-09,116.510002,117.25,116.019997,116.300003,2499500,111.827838
2015-06-08,116.540001,117.360001,116.110001,116.18,3237100,111.71245
2015-06-05,116.589996,117.379997,116.18,117.00,2667400,112.500917
2015-06-04,117.830002,118.419998,116.790001,117.139999,3581600,112.635533
2015-06-03,118.029999,119.120003,117.400002,118.510002,3129900,113.952854
2015-06-02,116.730003,118.050003,116.239998,117.339996,3503300,112.82784
2015-06-01,117.230003,117.629997,116.459999,117.00,2341600,112.500917
2015-05-29,117.510002,117.610001,116.43,117.169998,5061400,112.664378
2015-05-28,117.269997,118.00,117.269997,117.690002,2903600,113.164387
2015-05-27,117.400002,117.879997,116.68,117.639999,3365100,113.116306
2015-05-26,118.550003,118.620003,116.410004,116.870003,3434600,112.375919
2015-05-22,119.00,119.660004,118.550003,118.620003,2389600,114.058625
2015-05-21,118.809998,119.660004,118.699997,119.120003,2121200,114.539398
2015-05-20,119.660004,119.660004,118.599998,118.870003,2431600,114.299012
2015-05-19,118.599998,119.449997,118.510002,119.07,2808400,114.491318
2015-05-18,118.529999,119.120003,118.400002,118.510002,2435100,113.952854
2015-05-15,119.080002,119.389999,117.919998,118.489998,2964700,113.933619
2015-05-14,117.82,119.370003,117.82,119.139999,2728800,114.558626
